Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
22-07-2024 10:58,10:58:00,CNR6179910250,Canceled by Customer,CID839941,Mini,Electronic City,Electronic City,null,null,Driver is not moving towards pickup location,null,null,null,144,null,0,null,null,#NAME?
07-07-2024 04:35,04:35:00,CNR6247487966,Canceled by Driver,CID185087,Bike,Nagarbhavi,Peenya,null,null,null,Customer was coughing/sick,null,null,598,null,0,null,null,#NAME?
27-07-2024 08:04,08:04:00,CNR7362200685,Canceled by Customer,CID667189,Bike,Peenya,Tumkur Road,null,null,AC is Not working,null,null,null,175,null,0,null,null,#NAME?
14-07-2024 04:12,04:12:00,CNR1442813794,Success,CID721561,Bike,Yelahanka,MG Road,63,115,null,null,No,null,662,Credit Card,27,4.3,3.8,#NAME?
28-07-2024 16:59,16:59:00,CNR7085299357,Success,CID173016,Prime Plus,Ulsoor,Ramamurthy Nagar,182,95,null,null,No,null,2731,Cash,23,3.7,3.6,#NAME?
25-07-2024 14:42,14:42:00,CNR6003130549,Success,CID542002,Prime Sedan,Magadi Road,Banashankari,245,50,null,null,No,null,261,Cash,7,3.2,3.2,#NAME?
19-07-2024 09:12,09:12:00,CNR5406663282,Success,CID807304,Prime Plus,Shivajinagar,Hulimavu,154,120,null,null,No,null,2663,Cash,13,4.1,3.8,#NAME?
30-07-2024 09:36,09:36:00,CNR4751240926,Success,CID693425,eBike,Chickpet,Rajarajeshwari Nagar,84,130,null,null,No,null,362,Cash,26,4.9,3.2,#NAME?
15-07-2024 20:01,20:01:00,CNR1394998414,Success,CID644069,Prime SUV,Indiranagar,Yelahanka,126,135,null,null,No,null,442,UPI,2,4.7,3.8,#NAME?
30-07-2024 00:09,00:09:00,CNR4597739392,Driver Not Found,CID996832,eBike,Hennur,Majestic,null,null,null,null,null,null,379,null,0,null,null,#NAME?
11-07-2024 04:58,04:58:00,CNR3612799048,Success,CID806036,Mini,Mysore Road,JP Nagar,182,50,null,null,No,null,543,Debit Card,12,4,4.2,#NAME?
26-07-2024 02:19,02:19:00,CNR4065030804,Success,CID834121,Bike,Tumkur Road,Vijayanagar,56,125,null,null,No,null,801,Cash,12,4.5,3.9,#NAME?
24-07-2024 21:21,21:21:00,CNR7661220148,Success,CID975412,Prime SUV,Tumkur Road,Basavanagudi,203,70,null,null,No,null,781,UPI,37,3.4,4.5,#NAME?
04-07-2024 05:27,05:27:00,CNR2507676039,Success,CID912969,Bike,Electronic City,Banashankari,189,25,null,null,No,null,175,UPI,12,4.7,5,#NAME?
30-07-2024 19:24,19:24:00,CNR8853347531,Canceled by Customer,CID915108,Prime Sedan,Bannerghatta Road,Peenya,null,null,Change of plans,null,null,null,657,null,0,null,null,#NAME?
06-07-2024 12:27,12:27:00,CNR4492558277,Success,CID640726,Prime Sedan,Nagarbhavi,RT Nagar,210,140,null,null,No,null,727,Cash,5,3.3,3.3,#NAME?
14-07-2024 21:45,21:45:00,CNR9695539321,Success,CID134168,Bike,Frazer Town,Rajajinagar,182,85,null,null,No,null,512,Cash,46,4.7,3.1,#NAME?
12-07-2024 23:34,23:34:00,CNR4842203348,Success,CID714747,Prime Sedan,MG Road,Yeshwanthpur,224,100,null,null,No,null,963,UPI,20,3.1,3.9,#NAME?
16-07-2024 20:58,20:58:00,CNR1916695021,Success,CID496925,Auto,Shivajinagar,HSR Layout,259,30,null,null,No,null,771,Cash,13,4,3.4,#NAME?
29-07-2024 15:56,15:56:00,CNR5817725733,Success,CID251581,Prime Plus,Chickpet,Kadugodi,91,105,null,null,Yes,Vehicle Breakdown,165,Credit Card,45,4.8,3.1,#NAME?
06-07-2024 12:12,12:12:00,CNR8225455003,Success,CID345820,Prime SUV,Shantinagar,Rajajinagar,231,140,null,null,No,null,477,UPI,12,3,4.2,#NAME?
03-07-2024 03:27,03:27:00,CNR6312541740,Success,CID722682,Mini,Malleshwaram,Ulsoor,301,75,null,null,No,null,352,UPI,14,3.1,4.4,#NAME?
09-07-2024 05:37,05:37:00,CNR3660061665,Success,CID603919,Bike,Sarjapur Road,Basavanagudi,42,115,null,null,No,null,189,Cash,42,4.7,4.7,#NAME?
13-07-2024 19:49,19:49:00,CNR8030594236,Driver Not Found,CID399074,eBike,Banashankari,Devanahalli,null,null,null,null,null,null,641,null,0,null,null,#NAME?
19-07-2024 00:05,00:05:00,CNR4083757209,Success,CID512651,Auto,Rajajinagar,HSR Layout,224,90,null,null,No,null,439,Cash,7,3.5,3.7,#NAME?
29-07-2024 08:16,08:16:00,CNR1602784427,Success,CID438055,Auto,Devanahalli,Marathahalli,175,125,null,null,No,null,332,Cash,15,3.5,4.2,#NAME?
20-07-2024 08:13,08:13:00,CNR3612880858,Success,CID639663,Bike,Majestic,Kengeri,301,120,null,null,No,null,892,Cash,40,5,3.9,#NAME?
30-07-2024 12:14,12:14:00,CNR9267725861,Success,CID750881,Prime Sedan,Koramangala,Padmanabhanagar,182,90,null,null,No,null,374,Cash,34,4.2,3.4,#NAME?
27-07-2024 10:13,10:13:00,CNR5221973712,Success,CID272491,Bike,Richmond Town,Langford Town,217,135,null,null,Yes,Customer Demand,344,Cash,39,3.9,4.9,#NAME?
26-07-2024 00:54,00:54:00,CNR6386191709,Success,CID318392,Auto,Majestic,Kengeri,119,105,null,null,No,null,386,UPI,9,4.5,4.7,#NAME?
25-07-2024 11:54,11:54:00,CNR7247390618,Success,CID967348,Mini,Padmanabhanagar,JP Nagar,147,120,null,null,No,null,411,Cash,5,4.2,3.7,#NAME?
14-07-2024 15:15,15:15:00,CNR1172877341,Success,CID457918,Prime Sedan,Kengeri,Nagarbhavi,168,35,null,null,No,null,2366,UPI,6,3.5,4.8,#NAME?
16-07-2024 19:23,19:23:00,CNR1197126014,Success,CID806323,Bike,Langford Town,Varthur,161,125,null,null,Yes,Other Issue,437,Cash,31,4.1,4.5,#NAME?
03-07-2024 08:17,08:17:00,CNR7946498375,Canceled by Customer,CID674493,eBike,Electronic City,Frazer Town,null,null,Change of plans,null,null,null,370,null,0,null,null,#NAME?
10-07-2024 23:11,23:11:00,CNR9632828719,Success,CID659632,Mini,Yelahanka,Rajarajeshwari Nagar,91,70,null,null,No,null,730,UPI,30,4.3,4,#NAME?
24-07-2024 18:56,18:56:00,CNR3599684409,Canceled by Driver,CID242213,eBike,RT Nagar,Sarjapur Road,null,null,null,Customer was coughing/sick,null,null,539,null,0,null,null,#NAME?
14-07-2024 11:40,11:40:00,CNR2675781411,Success,CID327776,Mini,Yeshwanthpur,Ramamurthy Nagar,231,55,null,null,No,null,953,Cash,35,3.7,5,#NAME?
27-07-2024 12:30,12:30:00,CNR9655448120,Success,CID375129,Mini,Magadi Road,Ulsoor,126,30,null,null,No,null,434,UPI,45,3.3,4.7,#NAME?
25-07-2024 11:24,11:24:00,CNR5528699639,Success,CID588109,Mini,Magadi Road,Hennur,252,55,null,null,No,null,257,Cash,13,4.3,3,#NAME?
14-07-2024 02:09,02:09:00,CNR8381125368,Success,CID666258,Auto,Chickpet,Ramamurthy Nagar,119,45,null,null,No,null,533,Cash,15,4.9,3.1,#NAME?
15-07-2024 01:32,01:32:00,CNR9629101809,Success,CID963254,Prime SUV,Banashankari,Chamarajpet,112,95,null,null,No,null,303,UPI,43,4.3,4.4,#NAME?
16-07-2024 16:28,16:28:00,CNR5007616851,Success,CID121297,Prime SUV,Cox Town,Yelahanka,175,100,null,null,No,null,399,Cash,38,4.1,4.4,#NAME?
15-07-2024 04:03,04:03:00,CNR7132363741,Success,CID638311,Prime Sedan,HSR Layout,Rajarajeshwari Nagar,294,95,null,null,No,null,265,Cash,40,4.6,4.5,#NAME?
08-07-2024 00:12,00:12:00,CNR9264264278,Canceled by Driver,CID753150,Prime SUV,Chamarajpet,BTM Layout,null,null,null,Personal & Car related issue,null,null,1410,null,0,null,null,#NAME?
30-07-2024 06:10,06:10:00,CNR7177518783,Success,CID130981,Prime SUV,Chamarajpet,MG Road,56,95,null,null,No,null,204,UPI,1,3.2,3.7,#NAME?
07-07-2024 21:04,21:04:00,CNR2372689288,Canceled by Driver,CID107678,eBike,Hulimavu,Tumkur Road,null,null,null,Customer related issue,null,null,208,null,0,null,null,#NAME?
20-07-2024 17:03,17:03:00,CNR7113695323,Success,CID410936,Prime Plus,Langford Town,Hennur,224,60,null,null,No,null,288,UPI,25,3.7,4.9,#NAME?
23-07-2024 03:49,03:49:00,CNR3425284914,Success,CID789862,Auto,Chickpet,Vijayanagar,266,30,null,null,No,null,108,Cash,13,4.4,5,#NAME?
30-07-2024 15:21,15:21:00,CNR7440170738,Canceled by Driver,CID289503,Prime SUV,Mysore Road,Kengeri,null,null,null,Customer was coughing/sick,null,null,181,null,0,null,null,#NAME?
19-07-2024 13:34,13:34:00,CNR9135138835,Success,CID903575,Auto,Kadugodi,Langford Town,182,120,null,null,No,null,124,UPI,4,4.2,4.9,#NAME?
05-07-2024 23:46,23:46:00,CNR4803552942,Success,CID374064,Bike,JP Nagar,Cox Town,126,65,null,null,No,null,2100,Cash,25,4.9,4.6,#NAME?
30-07-2024 20:41,20:41:00,CNR7980098247,Canceled by Customer,CID469436,Prime SUV,Chickpet,Frazer Town,null,null,Change of plans,null,null,null,414,null,0,null,null,#NAME?
29-07-2024 17:31,17:31:00,CNR4181127199,Success,CID465756,eBike,Marathahalli,Hennur,266,110,null,null,No,null,389,Cash,17,4,3.2,#NAME?
23-07-2024 21:14,21:14:00,CNR3202752058,Success,CID287256,Prime SUV,Shantinagar,Mysore Road,224,130,null,null,No,null,2897,UPI,44,4.9,4.4,#NAME?
18-07-2024 18:30,18:30:00,CNR9230018415,Canceled by Driver,CID937990,Prime SUV,Electronic City,Tumkur Road,null,null,null,Customer was coughing/sick,null,null,274,null,0,null,null,#NAME?
16-07-2024 00:32,00:32:00,CNR9913580831,Canceled by Customer,CID592610,Prime Plus,Hennur,Majestic,null,null,Driver is not moving towards pickup location,null,null,null,299,null,0,null,null,#NAME?
23-07-2024 12:30,12:30:00,CNR5738965577,Success,CID599895,Bike,Shantinagar,Malleshwaram,175,120,null,null,No,null,952,Cash,37,4.1,3.3,#NAME?
13-07-2024 00:07,00:07:00,CNR8734195989,Success,CID733060,Prime Sedan,Kadugodi,Peenya,91,55,null,null,No,null,356,UPI,45,4.5,4.4,#NAME?
13-07-2024 08:37,08:37:00,CNR3584814103,Canceled by Driver,CID655630,eBike,JP Nagar,Cox Town,null,null,null,Personal & Car related issue,null,null,410,null,0,null,null,#NAME?
26-07-2024 09:56,09:56:00,CNR4793184218,Canceled by Driver,CID788897,Mini,Indiranagar,Koramangala,null,null,null,More than permitted people in there,null,null,948,null,0,null,null,#NAME?
26-07-2024 12:30,12:30:00,CNR8987442853,Success,CID101898,Bike,Majestic,Shantinagar,42,25,null,null,No,null,478,Cash,13,4.9,4.4,#NAME?
29-07-2024 16:37,16:37:00,CNR1092534199,Success,CID800882,eBike,Langford Town,Tumkur Road,245,100,null,null,No,null,154,UPI,8,3.5,4.4,#NAME?
28-07-2024 20:08,20:08:00,CNR7737795455,Success,CID302903,Auto,Jayanagar,Devanahalli,273,110,null,null,No,null,910,UPI,11,4.5,3.6,#NAME?
30-07-2024 13:29,13:29:00,CNR4621155848,Success,CID261096,Prime Plus,Rajarajeshwari Nagar,Cox Town,49,45,null,null,No,null,427,Cash,37,3.4,3.7,#NAME?
15-07-2024 01:54,01:54:00,CNR4348346605,Canceled by Driver,CID211992,Prime Sedan,Magadi Road,Peenya,null,null,null,Personal & Car related issue,null,null,193,null,0,null,null,#NAME?
15-07-2024 17:19,17:19:00,CNR8663305989,Success,CID966188,eBike,Sarjapur Road,JP Nagar,161,55,null,null,No,null,749,Cash,41,3.2,3.5,#NAME?
28-07-2024 13:35,13:35:00,CNR5793949336,Success,CID761188,eBike,Hebbal,Tumkur Road,112,50,null,null,No,null,348,Cash,15,3.8,4,#NAME?
19-07-2024 02:15,02:15:00,CNR3120167251,Canceled by Driver,CID373953,eBike,Chamarajpet,Indiranagar,null,null,null,Personal & Car related issue,null,null,313,null,0,null,null,#NAME?
03-07-2024 08:31,08:31:00,CNR4030602131,Success,CID174444,Prime Sedan,Koramangala,Jayanagar,210,120,null,null,Yes,Other Issue,486,Cash,47,3,4.3,#NAME?
28-07-2024 14:13,14:13:00,CNR6360852669,Success,CID754961,Bike,Vijayanagar,Hebbal,140,65,null,null,No,null,453,Cash,22,4.1,4.3,#NAME?
26-07-2024 20:39,20:39:00,CNR7562093153,Driver Not Found,CID920613,Mini,Yeshwanthpur,Nagarbhavi,null,null,null,null,null,null,800,null,0,null,null,#NAME?
16-07-2024 10:47,10:47:00,CNR8859561942,Success,CID506110,Bike,Kammanahalli,RT Nagar,238,110,null,null,No,null,340,Cash,25,4.1,4.5,#NAME?
18-07-2024 04:06,04:06:00,CNR7540354655,Success,CID632974,Bike,Hulimavu,Varthur,231,65,null,null,No,null,1323,Cash,2,4.8,3.8,#NAME?
16-07-2024 04:22,04:22:00,CNR1775124002,Canceled by Customer,CID918258,Prime Plus,Bellandur,Tumkur Road,null,null,Change of plans,null,null,null,733,null,0,null,null,#NAME?
25-07-2024 11:57,11:57:00,CNR2635902441,Success,CID904654,Prime SUV,Devanahalli,Sahakar Nagar,294,85,null,null,No,null,211,UPI,2,3.5,4.7,#NAME?
06-07-2024 13:05,13:05:00,CNR4964660725,Canceled by Customer,CID311693,eBike,Frazer Town,Whitefield,null,null,AC is Not working,null,null,null,310,null,0,null,null,#NAME?
07-07-2024 06:08,06:08:00,CNR7531985087,Success,CID309040,Prime Sedan,Bannerghatta Road,Kengeri,196,145,null,null,No,null,124,UPI,6,4.4,4.5,#NAME?
06-07-2024 21:49,21:49:00,CNR1167216905,Canceled by Customer,CID902445,Auto,Magadi Road,Kengeri,null,null,Driver asked to cancel,null,null,null,155,null,0,null,null,#NAME?
18-07-2024 08:33,08:33:00,CNR1746319377,Canceled by Driver,CID979405,Bike,Magadi Road,Indiranagar,null,null,null,Personal & Car related issue,null,null,328,null,0,null,null,#NAME?
08-07-2024 12:44,12:44:00,CNR4812387601,Success,CID556054,Mini,JP Nagar,Chickpet,49,70,null,null,No,null,236,UPI,41,4.1,3.5,#NAME?
02-07-2024 04:15,04:15:00,CNR3137764061,Canceled by Driver,CID730808,Prime Sedan,Vijayanagar,Whitefield,null,null,null,Customer was coughing/sick,null,null,956,null,0,null,null,#NAME?
07-07-2024 09:16,09:16:00,CNR2572250566,Success,CID672094,Mini,Kadugodi,Sahakar Nagar,287,95,null,null,No,null,386,UPI,10,4.2,3.2,#NAME?
20-07-2024 23:27,23:27:00,CNR9405193530,Canceled by Customer,CID455795,Prime Plus,Devanahalli,Hulimavu,null,null,Driver asked to cancel,null,null,null,805,null,0,null,null,#NAME?
24-07-2024 01:20,01:20:00,CNR1407646124,Success,CID677687,eBike,Jayanagar,Kengeri,231,80,null,null,No,null,192,UPI,47,4.4,4.5,#NAME?
14-07-2024 23:06,23:06:00,CNR2004559238,Success,CID583659,Auto,Shivajinagar,Banashankari,42,90,null,null,No,null,292,Cash,16,4.9,3.6,#NAME?
07-07-2024 10:47,10:47:00,CNR9175546088,Success,CID281942,Prime SUV,Ulsoor,Shantinagar,147,135,null,null,Yes,Vehicle Breakdown,314,UPI,33,3.6,4.8,#NAME?
17-07-2024 12:58,12:58:00,CNR2712293267,Success,CID624812,Prime Sedan,Peenya,Hosur Road,112,130,null,null,No,null,583,Cash,39,3.3,3.9,#NAME?
29-07-2024 03:15,03:15:00,CNR9567215947,Driver Not Found,CID505607,Auto,Kadugodi,Ramamurthy Nagar,null,null,null,null,null,null,203,null,0,null,null,#NAME?
24-07-2024 18:11,18:11:00,CNR7479462329,Success,CID694023,Bike,Majestic,Kadugodi,133,145,null,null,No,null,443,UPI,42,3.6,3.4,#NAME?
19-07-2024 01:42,01:42:00,CNR9622824703,Driver Not Found,CID402677,Mini,Kammanahalli,Nagarbhavi,null,null,null,null,null,null,1998,null,0,null,null,#NAME?
18-07-2024 02:43,02:43:00,CNR8426787055,Canceled by Customer,CID726798,Prime Plus,Bellandur,Kengeri,null,null,AC is Not working,null,null,null,1391,null,0,null,null,#NAME?
10-07-2024 21:34,21:34:00,CNR6682848802,Success,CID415229,Mini,Bannerghatta Road,Hosur Road,210,60,null,null,No,null,491,Cash,22,3.8,3.3,#NAME?
30-07-2024 22:53,22:53:00,CNR4257114341,Success,CID247599,Auto,Tumkur Road,Hennur,147,90,null,null,No,null,399,Cash,11,4.3,3.9,#NAME?
24-07-2024 04:58,04:58:00,CNR4543167057,Canceled by Driver,CID625044,eBike,BTM Layout,Kadugodi,null,null,null,Customer related issue,null,null,163,null,0,null,null,#NAME?
26-07-2024 21:27,21:27:00,CNR9389266620,Canceled by Driver,CID472471,eBike,Basavanagudi,Ulsoor,null,null,null,Personal & Car related issue,null,null,393,null,0,null,null,#NAME?
05-07-2024 16:43,16:43:00,CNR3473148698,Success,CID968359,Auto,Chamarajpet,Marathahalli,35,130,null,null,No,null,330,Cash,16,3.3,3.4,#NAME?
18-07-2024 14:59,14:59:00,CNR8247404456,Driver Not Found,CID956664,eBike,Tumkur Road,Ulsoor,null,null,null,null,null,null,304,null,0,null,null,#NAME?
13-07-2024 08:33,08:33:00,CNR9028565891,Success,CID811591,Mini,BTM Layout,Chamarajpet,189,60,null,null,No,null,861,UPI,45,3.2,4,#NAME?
11-07-2024 03:11,03:11:00,CNR6811866938,Success,CID566573,Prime Sedan,Basavanagudi,Chickpet,203,35,null,null,No,null,200,Cash,4,4.2,3.9,#NAME?
14-07-2024 19:10,19:10:00,CNR4578606393,Canceled by Driver,CID536645,Prime SUV,Marathahalli,JP Nagar,null,null,null,Customer related issue,null,null,468,null,0,null,null,#NAME?
17-07-2024 02:06,02:06:00,CNR4339562104,Success,CID976625,eBike,Nagarbhavi,Shantinagar,140,45,null,null,No,null,634,Cash,21,3.9,3.6,#NAME?
17-07-2024 22:15,22:15:00,CNR7620174431,Canceled by Customer,CID525577,Bike,Padmanabhanagar,Yeshwanthpur,null,null,Change of plans,null,null,null,298,null,0,null,null,#NAME?
23-07-2024 12:18,12:18:00,CNR7377357488,Canceled by Customer,CID648775,Mini,Banashankari,Frazer Town,null,null,Driver is not moving towards pickup location,null,null,null,161,null,0,null,null,#NAME?
06-07-2024 15:51,15:51:00,CNR5118171345,Success,CID527851,Prime Plus,Whitefield,Hebbal,273,95,null,null,No,null,292,Cash,5,4.8,4.7,#NAME?
23-07-2024 17:55,17:55:00,CNR1184543409,Success,CID601632,Prime Plus,Devanahalli,Marathahalli,259,125,null,null,No,null,944,UPI,10,3.4,4.5,#NAME?
30-07-2024 21:07,21:07:00,CNR1326077375,Success,CID915195,Mini,Rajajinagar,Kadugodi,273,135,null,null,Yes,Vehicle Breakdown,629,Cash,31,4,4.6,#NAME?
04-07-2024 10:31,10:31:00,CNR7301985467,Canceled by Driver,CID334427,Prime Sedan,Vijayanagar,Padmanabhanagar,null,null,null,Personal & Car related issue,null,null,521,null,0,null,null,#NAME?
15-07-2024 14:19,14:19:00,CNR2952125760,Success,CID978699,Prime Plus,KR Puram,Malleshwaram,189,25,null,null,No,null,495,Cash,14,3.5,3.1,#NAME?
14-07-2024 21:54,21:54:00,CNR4722721469,Success,CID431451,eBike,MG Road,Hebbal,189,115,null,null,Yes,Vehicle Breakdown,726,UPI,23,3.6,3.9,#NAME?
12-07-2024 22:18,22:18:00,CNR3151888691,Canceled by Driver,CID596557,Prime Plus,Basavanagudi,Malleshwaram,null,null,null,Personal & Car related issue,null,null,446,null,0,null,null,#NAME?
17-07-2024 14:02,14:02:00,CNR8517329413,Success,CID351648,Prime Sedan,Richmond Town,Rajarajeshwari Nagar,98,80,null,null,No,null,186,Cash,43,4.9,4.8,#NAME?
26-07-2024 23:27,23:27:00,CNR2791706011,Success,CID764355,Bike,Kengeri,HSR Layout,259,90,null,null,No,null,159,UPI,44,3.1,4.1,#NAME?
16-07-2024 23:20,23:20:00,CNR4498959684,Success,CID685902,Auto,Banashankari,Mysore Road,182,140,null,null,No,null,316,Cash,6,3.4,3.1,#NAME?
05-07-2024 00:12,00:12:00,CNR1749195476,Success,CID591959,Prime Sedan,Indiranagar,Jayanagar,98,30,null,null,No,null,365,Cash,18,4.4,4.3,#NAME?
14-07-2024 23:21,23:21:00,CNR7931571936,Canceled by Driver,CID888734,Prime SUV,Padmanabhanagar,Nagarbhavi,null,null,null,More than permitted people in there,null,null,488,null,0,null,null,#NAME?
15-07-2024 15:23,15:23:00,CNR6114934824,Driver Not Found,CID169713,Prime SUV,Peenya,Peenya,null,null,null,null,null,null,275,null,0,null,null,#NAME?
05-07-2024 16:13,16:13:00,CNR6301880937,Success,CID764347,Prime Plus,Cox Town,Yelahanka,161,115,null,null,No,null,177,UPI,10,3.4,3.4,#NAME?
07-07-2024 15:11,15:11:00,CNR4339271311,Success,CID479807,Prime Plus,Electronic City,Cox Town,175,135,null,null,Yes,Customer Demand,318,UPI,12,4.7,3.9,#NAME?
04-07-2024 09:48,09:48:00,CNR1897607895,Canceled by Customer,CID964083,eBike,Kengeri,Yeshwanthpur,null,null,Driver asked to cancel,null,null,null,223,null,0,null,null,#NAME?
24-07-2024 21:47,21:47:00,CNR5241521561,Success,CID932501,Prime SUV,Whitefield,Hebbal,126,35,null,null,No,null,271,Cash,30,4,3.2,#NAME?
02-07-2024 01:20,01:20:00,CNR1655372621,Success,CID312114,eBike,Bannerghatta Road,Peenya,105,105,null,null,No,null,245,Cash,34,3.4,4,#NAME?
30-07-2024 05:17,05:17:00,CNR6108878401,Canceled by Driver,CID878610,Auto,Tumkur Road,Marathahalli,null,null,null,Personal & Car related issue,null,null,655,null,0,null,null,#NAME?
09-07-2024 03:22,03:22:00,CNR4594088142,Driver Not Found,CID625857,Bike,Yelahanka,Hennur,null,null,null,null,null,null,496,null,0,null,null,#NAME?
23-07-2024 11:15,11:15:00,CNR5871756670,Success,CID804047,Prime Plus,Shantinagar,Kadugodi,189,125,null,null,No,null,304,UPI,25,4.4,4.1,#NAME?
09-07-2024 09:27,09:27:00,CNR7741091227,Success,CID326835,eBike,Mysore Road,Bannerghatta Road,91,90,null,null,No,null,2089,UPI,41,4.9,3.4,#NAME?
01-07-2024 13:49,13:49:00,CNR7057363011,Success,CID996723,Mini,Richmond Town,Tumkur Road,252,75,null,null,No,null,710,Cash,14,4.2,3.6,#NAME?
10-07-2024 22:51,22:51:00,CNR8216371515,Success,CID550794,Prime Plus,Richmond Town,Malleshwaram,161,70,null,null,No,null,348,Cash,40,4.6,3.3,#NAME?
20-07-2024 05:26,05:26:00,CNR8897357405,Canceled by Driver,CID188399,Auto,Malleshwaram,Chickpet,null,null,null,Personal & Car related issue,null,null,1093,null,0,null,null,#NAME?
27-07-2024 23:06,23:06:00,CNR4169726165,Success,CID379093,eBike,Electronic City,JP Nagar,287,100,null,null,No,null,312,UPI,40,4.8,4.6,#NAME?
26-07-2024 02:52,02:52:00,CNR8433847126,Canceled by Driver,CID332209,Auto,Richmond Town,Nagarbhavi,null,null,null,Personal & Car related issue,null,null,285,null,0,null,null,#NAME?
09-07-2024 00:23,00:23:00,CNR2572388214,Success,CID623260,Mini,Malleshwaram,Hebbal,252,130,null,null,No,null,486,UPI,14,3.8,4.8,#NAME?
10-07-2024 07:49,07:49:00,CNR2209338924,Success,CID275811,Prime SUV,Richmond Town,Jayanagar,217,85,null,null,No,null,281,Cash,27,3.3,4.6,#NAME?
01-07-2024 09:47,09:47:00,CNR7786350145,Driver Not Found,CID358778,Prime SUV,Cox Town,Ramamurthy Nagar,null,null,null,null,null,null,427,null,0,null,null,#NAME?
01-07-2024 01:27,01:27:00,CNR9386247161,Success,CID940541,Auto,Richmond Town,Marathahalli,112,40,null,null,No,null,988,Cash,19,4,3.6,#NAME?
14-07-2024 12:29,12:29:00,CNR5060581275,Success,CID316695,Bike,Varthur,Kammanahalli,238,35,null,null,No,null,280,Cash,1,3.5,3.1,#NAME?
24-07-2024 04:39,04:39:00,CNR6056771031,Success,CID186413,Prime Plus,Ulsoor,Nagarbhavi,84,130,null,null,Yes,Vehicle Breakdown,245,Cash,32,4.5,4.1,#NAME?
24-07-2024 21:07,21:07:00,CNR8967661701,Success,CID177625,Bike,Mysore Road,Koramangala,273,105,null,null,No,null,376,UPI,41,4.3,3.1,#NAME?
01-07-2024 17:40,17:40:00,CNR5755650925,Success,CID858484,eBike,Nagarbhavi,Bannerghatta Road,147,50,null,null,No,null,1836,Cash,43,4.9,5,#NAME?
04-07-2024 10:37,10:37:00,CNR9585520919,Canceled by Driver,CID160001,eBike,Langford Town,KR Puram,null,null,null,Personal & Car related issue,null,null,466,null,0,null,null,#NAME?
19-07-2024 05:14,05:14:00,CNR2372286726,Driver Not Found,CID599006,Prime SUV,Sahakar Nagar,Chamarajpet,null,null,null,null,null,null,290,null,0,null,null,#NAME?
